,Unnamed: 0.1,Unnamed: 0,_time,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Safety_Switch,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_Air_Valve,DO_CO2,DO_Fuel_Enable,DO_Igniter,DO_System_Enable,NI_F_LoadPin,NI_LB_400HzPhaseSeq,NI_LB_50-60HzPhaseSeq,NI_LB_AirflowGreen,NI_LB_AirflowRed,NI_LB_Overtemp,NI_PF_LowPressurePump,NI_PF_OilInlet,NI_PF_WaterInlet,NI_P_Combustor,NI_P_PtExitFlow_5,NI_P_WaterCoolingFlowMeter,NI_T_Air_Start_Cavity,NI_T_Ambient,NI_T_Bearing_Carrier_1,NI_T_Bearing_Sump_1,NI_T_Bearing_Sump_2,NI_T_Bearing_Sump_Return,NI_T_Closeout_Sump,NI_T_Combustor_Can_Surface_1,NI_T_FuelFlightworks,NI_T_FuelMobileFuelCell,NI_T_Generator_Case_Aft,NI_T_Generator_Case_Mid,NI_T_Generator_End_Cap,NI_T_Generator_Stator_1,NI_T_Generator_Stator_2,NI_T_Generator_Water_Exit,NI_T_Generator_Water_Inlet,NI_T_Hot_Section_Housing_1,NI_T_Igniter_Plug,NI_T_N1_Speed_Sensor_Cavity,NI_T_Oil_Bearing_Inlet,NI_T_Oil_Bearing_Outlet,NI_T_Oil_Return_Tubing,NI_T_Sump_Cooler_Reservoir,NI_T_Water_Reservoir,NI_V_N1HighSpeedBearing,NI_V_N2LowSpeedShaft,PLC_N_N1a,PLC_N_N1b,PLC_N_N2a,PLC_N_N2b,PLC_PF_Fuel,PLC_PT_Exit_Flow_1,PLC_PT_Exit_Flow_2,PLC_PT_Exit_Flow_3,PLC_PT_Exit_Flow_4,PLC_P_Atmosphere,PLC_P_Inlet_Mass_Flow,PLC_RH_Atmosphere,PLC_T_Cross_Duct_Flow_2,PLC_T_Fuel_Inlet,PLC_T_PT_Exit_Flow_1,PLC_T_PT_Exit_Flow_2,PLC_T_Seal_Bypass_Flow_1,PLC_T_Seal_Bypass_Flow_2,PLC_T_TC_28,PLC_T_Turbine_Exit_Flow_1,PLC_T_Turbine_Exit_Flow_3,PLC_VF_Fuel,PLC_V_DC_Current,PLC_V_DC_Voltage,PLC_V_Phase_1_Current,PLC_V_Phase_1_Voltage,PLC_V_Phase_1b_Current,PLC_V_Phase_1b_Voltage,PLC_V_Phase_2_Current,PLC_V_Phase_2_Voltage,PLC_V_Phase_2b_Current,PLC_V_Phase_2b_Voltage,PLC_V_Phase_3_Current,PLC_V_Phase_3_Voltage,PLC_V_Phase_3b_Current,PLC_V_Phase_3b_Voltage,PLC_ai_x_29,PLC_ai_x_30,PLC_ai_x_31,PLC_ai_x_32,PLC_spare_v,PSU_Error,PSU_I,PSU_P,PSU_V,cc_call,cc_fuel_manual,cc_fuel_max_d,cc_ll_1,cc_ll_2,cc_max_dec,cc_max_inc,cc_n2,cc_n2_acc,cc_n2_acc_dt,cc_n2_setpoint,cc_power_dt,cc_pr,cc_pr_setpoint,cc_setpoint_n2,cc_setpoint_pr,cc_target_n2,cc_target_pr,cv_control_mode,cv_dc_kw,cv_diag,cv_et,cv_mode,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,fuel_delta,kd_n2,kd_pr,ki_n2,ki_pr,kp_n2,kp_pr,n2_d,n2_i,n2_p,pck_Control_Mode_FBK,pck_FAULT_CODE,pck_IDC,pck_PCM_ENABLED,pck_PCM_Enable_FBK,pck_RPM_CMD,pck_RPM_EST,pck_TRIP_CODE,pck_VDC,pck_pcmr,pck_pcmr1,pr_correction,pr_d,pr_i,pr_ogt,pr_p,elapsed_sec
108,7138,7138,2024-02-15 16:10:06.170,50.0,0,0,39.1,39.1,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-61.415,1.0,1.0,1.0,0.0,0.0,-1.21,44.81,9.945,161.93,161.435,3293.91,0.0,18.895,0.0,64.465,56.29,29.44,119.73,221.215,18.325,18.07,72.28999999999999,25.605,26.43,39.16,38.56,26.485,24.215,162.975,131.085,0.0,28.025,28.905,53.41,24.25,0.0,35.54000000000001,33.625,31.73,27.79,29.4,29.4,58.2,170.93,170.56,171.04,170.2,100.46,0.0,-0.02,976.0,776.1,852.4,924.1,692.6,18.8,0.1,628.9,611.5,4.56,12.06,268.9,14.93,125.43,-0.05,-0.04,14.11,129.67,-0.03,-0.02,13.41,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.8,270.1,0,30,7,0,3.0,0.5,0.5,29.4,-0.0001904687009397,0.0024421139054714,30.0,-0.0134465827473438,1.684505304712559,1.682117221251018,26.4,1.6,6,1.3,100,3.154920998928865,0,389.4294876310005,60.0,100,25,0,0.1,2,0,90,-0.0601904287042845,0,0,0,0.0075786226967885,0.018,-0.0677690514010731,0,0,0.03,8.0,0.0,-11.68222665786743,1.0,1.0,14999.51171875,29391.4990234375,0.0,269.9950408935547,0.0,0.0,0.018,0,0.1,1.663794542656516,25.0,-6.983237000000031
109,7139,7139,2024-02-15 16:10:06.256,50.0,0,0,39.088,39.088,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-57.61,1.0,1.0,1.0,0.0,0.0,-1.1,44.6,9.94,160.67,161.15,674.16,0.0,18.95,0.0,64.71,56.41,29.65,120.16,220.66,18.33,18.08,72.35,25.66,26.78,38.94,36.39,26.5,24.22,163.04,131.04,0.0,28.03,28.91,53.27,24.33,0.0,35.49,33.48,31.73,27.79,29.4,29.4,58.19600000000001,170.878,170.534,170.948,170.144,100.438,0.0,-0.02,975.96,776.14,852.48,924.02,692.7,18.8,0.08,628.9,611.5,4.56,12.086,268.9,14.936,125.424,-0.05,-0.04,14.112,129.67,-0.03,-0.02,13.408,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.825,270.075,0,30,7,0,3.0,0.5,0.5,29.4,-0.0001711602208191,0.0022255003821531,30.0,-0.0117542301020678,1.683947693066864,1.682052685532118,26.4,1.6,6,1.3,100,3.154609911245177,0,389.4914792736005,60.0,100,25,0,0.1,2,0,90,-0.0468565664294806,0,0,0,0.0075783481808933,0.018,-0.0544349146103739,0,0,0.03,8.0,0.0,-11.68091416358948,1.0,1.0,14999.51171875,29387.36962890625,0.0,269.9920883178711,0.0,0.0,0.018,0,0.1,1.663770296482449,25.0,-6.897180999999989
110,7140,7140,2024-02-15 16:10:06.267,50.0,0,0,39.076,39.076,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-59.32,1.0,1.0,1.0,0.0,0.0,-0.895,44.71,10.045,161.355,161.575,3401.43,0.0,18.96,0.0,64.9,56.415,29.185,119.98,221.125,18.34,18.085,72.22999999999999,25.8,26.54,39.175,38.51000000000001,26.485,24.23,162.97,130.965,0.0,28.04,28.92,52.90000000000001,24.23,0.0,35.36,33.47,31.73,27.79,29.4,29.4,58.192,170.826,170.508,170.856,170.088,100.416,0.0,-0.02,975.92,776.18,852.56,923.94,692.8000000000001,18.8,0.06,628.9,611.5,4.56,12.112,268.9,14.942,125.418,-0.05,-0.04,14.114,129.67,-0.03,-0.02,13.406,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.85,270.05,0,30,7,0,3.0,0.5,0.5,29.4,-0.0001518517406986,0.0020088868588348,30.0,-0.0100618774567918,1.68339008142117,1.681988149813217,26.4,1.6,6,1.3,100,3.15429882356149,0,389.5534709162004,60.0,100,25,0,0.1,2,0,90,-0.0335227041546767,0,0,0,0.007578073664998,0.018,-0.0411007778196748,0,0,0.03,8.0,0.0,-11.67960166931152,1.0,1.0,14999.51171875,29383.240234375,0.0,269.9891357421875,0.0,0.0,0.018,0,0.1,1.663746050308383,25.0,-6.886282999999992
111,7141,7141,2024-02-15 16:10:06.405,50.0,0,0,39.064,39.064,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-61.03,1.0,1.0,1.0,0.0,0.0,-0.69,44.82,10.15,162.04,162.0,6128.7,0.0,18.97,0.0,65.09,56.42,28.72,119.8,221.59,18.35,18.09,72.11,25.94,26.3,39.41,40.63,26.47,24.24,162.9,130.89,0.0,28.05,28.93,52.53,24.13,0.0,35.23,33.46,31.73,27.79,29.4,29.4,58.188,170.774,170.482,170.764,170.032,100.394,0.0,-0.02,975.88,776.22,852.64,923.86,692.9,18.8,0.04,628.9,611.5,4.56,12.138,268.9,14.948,125.412,-0.05,-0.04,14.116,129.67,-0.03,-0.02,13.404,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.875,270.025,0,30,7,0,3.0,0.5,0.5,29.4,-0.000132543260578,0.0017922733355166,30.0,-0.0083695248115158,1.682832469775475,1.681923614094317,26.4,1.6,6,1.3,100,3.153987735877803,0,389.6154625588004,60.0,100,25,0,0.1,2,0,90,-0.0201888418798729,0,0,0,0.0075777991491027,0.018,-0.0277666410289756,0,0,0.03,8.0,0.0,-11.68397641181946,1.0,1.0,14999.51171875,29386.259765625,0.0,269.9999160766602,0.0,0.0,0.018,0,0.1,1.663721804134316,25.0,-6.747827000000029
112,7142,7142,2024-02-15 16:10:06.457,50.0,0,0,39.052,39.052,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-60.815,1.0,1.0,1.0,0.0,0.0,-0.82,44.7825,10.1575,162.395,162.0325,5254.8825,0.0,18.96,0.0,65.09,56.5375,28.8525,119.8925,221.485,18.34,18.075,72.005,25.865,26.32,39.3,39.305,26.4775,24.23,162.8675,130.9525,0.0,28.035,28.9175,52.6425,24.0175,0.0,35.355,33.445,31.73,27.79,29.4,29.4,58.184,170.722,170.456,170.672,169.976,100.372,0.0,-0.02,975.84,776.26,852.7199999999999,923.78,693.0,18.8,0.02,628.9,611.5,4.56,12.164,268.9,14.954,125.406,-0.05,-0.04,14.118,129.67,-0.03,-0.02,13.402,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.9,270.0,0,30,7,0,3.0,0.5,0.5,29.4,-0.0001132347804574,0.0015756598121983,30.0,-0.0066771721662398,1.68227485812978,1.681859078375416,26.4,1.6,6,1.3,100,3.153676648194116,0,389.6774542014003,60.0,100,25,0,0.1,2,0,90,-0.006854979605069,0,0,0,0.0075775246332074,0.018,-0.0144325042382764,0,0,0.03,8.0,0.0,-11.68835115432739,1.0,1.0,14999.51171875,29389.279296875,0.0,270.0106964111328,0.0,0.0,0.018,0,0.1,1.663697557960249,25.0,-6.695826000000011
113,7143,7143,2024-02-15 16:10:06.480,50.0,0,0,39.04,39.04,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-60.6,1.0,1.0,1.0,0.0,0.0,-0.95,44.745,10.165,162.75,162.065,4381.065,0.0,18.95,0.0,65.09,56.655,28.985,119.985,221.38,18.33,18.06,71.9,25.79,26.34,39.19,37.98,26.485,24.22,162.835,131.015,0.0,28.02,28.905,52.755,23.905,0.0,35.48,33.43,31.73,27.79,29.4,29.4,58.18,170.67,170.43,170.58,169.92,100.35,0.0,-0.02,975.8,776.3,852.8,923.7,693.1,18.8,0.0,628.9,611.5,4.56,12.19,268.9,14.96,125.4,-0.05,-0.04,14.12,129.67,-0.03,-0.02,13.4,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.9,270.0,0,30,7,0,3.0,0.5,0.5,29.4,-9.392630033686624e-05,0.00135904628888,30.0,-0.0049848195209638,1.681717246484086,1.681794542656516,26.4,1.6,6,1.3,100,3.153365560510429,0,389.7394458440003,60.0,100,25,0,0.1,2,0,90,0.0064788826697348,0,0,0,0.0075772501173121,0.018,-0.0010983674475772,0,0,0.03,8.0,0.0,-11.69272589683533,1.0,1.0,14999.51171875,29392.298828125,0.0,270.0214767456055,0.0,0.0,0.018,0,0.1,1.663673311786183,25.0,-6.673116999999991
114,7144,7144,2024-02-15 16:10:06.523,50.0,0,0,39.042,39.042,150,40,5.418,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-60.38500000000001,1.0,1.0,1.0,0.0,0.0,-1.08,44.7075,10.1725,163.105,162.0975,3507.2475,0.0,18.94,0.0,65.09,56.7725,29.1175,120.0775,221.275,18.32,18.045,71.795,25.715,26.36,39.08,36.655,26.4925,24.21,162.8025,131.0775,0.0,28.005,28.8925,52.8675,23.7925,0.0,35.605,33.415,31.73,27.79,29.4,29.4,58.176,170.712,170.434,170.614,169.936,100.372,0.0,-0.02,975.8,776.4,852.8,923.7,693.08,18.78,0.02,628.92,611.54,4.56,12.17,268.9,14.96,125.406,-0.05,-0.04,14.124,129.67,-0.03,-0.02,13.402,127.304,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.9,270.0,0,30,7,0,3.0,0.5,0.5,29.4,-8.447699400599699e-05,0.0012373774151138,30.0,-0.0006519122016096,1.681954108068098,1.681770296482449,26.4,1.6,6,1.3,100,3.15441134579528,0,389.8015388444002,60.0,100,25,0,0.1,2,0,90,0.0025899058748838,0,0,0,0.0075721002952225,0.018,-0.0049821944203387,0,0,0.03,8.0,0.0,-11.69710063934326,1.0,1.0,14999.51171875,29395.318359375,0.0,270.0322570800781,0.0,0.0,0.018,0,0.1,1.663754820291284,25.0,-6.630491000000006
115,7145,7145,2024-02-15 16:10:06.555,50.0,0,0,39.044,39.044,150,40,5.416,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-60.17,1.0,1.0,1.0,0.0,0.0,-1.21,44.67,10.18,163.46,162.13,2633.43,0.0,18.93,0.0,65.09,56.89,29.25,120.17,221.17,18.31,18.03,71.69,25.64,26.38,38.97,35.33,26.5,24.2,162.77,131.14,0.0,27.99,28.88,52.98,23.68,0.0,35.73,33.4,31.73,27.79,29.4,29.4,58.172,170.754,170.438,170.648,169.952,100.394,0.0,-0.02,975.8,776.5,852.8,923.7,693.0600000000001,18.76,0.04,628.9399999999999,611.58,4.56,12.15,268.9,14.96,125.412,-0.05,-0.04,14.128,129.67,-0.03,-0.02,13.404,127.298,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.9,270.0,0,30,7,0,3.0,0.5,0.5,29.4,-7.502768767512776e-05,0.0011157085413476,30.0,0.0036809951177444,1.68219096965211,1.681746050308383,26.4,1.6,6,1.3,100,3.155457131080131,0,389.8636318448001,60.0,100,25,0,0.1,2,0,90,-0.0012990709199672,0,0,0,0.0075669504731329,0.018,-0.0088660213931002,0,0,0.03,8.0,0.0,-11.68862120310465,1.0,1.0,14999.51171875,29392.80794270833,0.0,269.9894816080729,0.0,0.0,0.018,0,0.1,1.663836328796386,25.0,-6.598415999999986
116,7146,7146,2024-02-15 16:10:06.711,50.0,0,0,39.046,39.046,150,40,5.414,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-54.38,1.0,1.0,1.0,0.0,0.0,-1.09,44.69,10.11,161.09,161.46,674.16,0.0,19.11,0.0,65.31,56.06,28.72,118.98,221.21,18.39,18.14,72.23,25.72,27.35,39.47,40.26,26.47,24.27,163.57,131.06,0.0,28.08,28.97,52.76,24.14,0.0,35.52,32.86,31.73,27.79,29.4,29.4,58.168,170.796,170.442,170.682,169.968,100.416,0.0,-0.02,975.8,776.5999999999999,852.8,923.7,693.04,18.74,0.06,628.96,611.62,4.56,12.13,268.9,14.96,125.418,-0.05,-0.04,14.132,129.67,-0.03,-0.02,13.406,127.292,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.9,270.0,0,30,7,0,3.0,0.5,0.5,29.4,-6.557838134425853e-05,0.0009940396675814,30.0,0.0080139024370986,1.682427831236121,1.681721804134316,26.4,1.6,6,1.3,100,3.156502916364983,0,389.9257248452001,60.0,100,25,0,0.1,2,0,90,-0.0051880477148183,0,0,0,0.0075618006510433,0.018,-0.0127498483658616,0,0,0.03,8.0,0.0,-11.68014176686605,1.0,1.0,14999.51171875,29390.29752604167,0.0,269.9467061360677,0.0,0.0,0.018,0,0.1,1.663917837301487,25.0,-6.442410999999993
117,7147,7147,2024-02-15 16:10:06.779,50.0,0,0,39.04799999999999,39.04799999999999,150,40,5.412,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-56.46,1.0,1.0,1.0,0.0,0.0,-1.03,44.72,10.17666666666667,162.06,161.92,674.16,0.0,19.07333333333333,0.0,65.21333333333334,56.17666666666667,29.04333333333333,119.2,221.3566666666667,18.34666666666667,18.09666666666667,72.03666666666668,25.88333333333333,27.07333333333333,39.34,38.42,26.48333333333333,24.24,163.45,131.08,0.0,28.04,28.93,52.90333333333333,24.17,0.0,35.41666666666667,32.84666666666666,31.73,27.79,29.4,29.4,58.16399999999999,170.838,170.446,170.716,169.984,100.438,0.0,-0.02,975.8,776.6999999999999,852.8,923.7,693.02,18.72,0.08,628.98,611.6600000000001,4.56,12.11,268.9,14.96,125.424,-0.05,-0.04,14.136,129.67,-0.03,-0.02,13.408,127.286,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.9,270.0,0,30,7,0,3.0,0.5,0.5,29.4,-5.61290750133893e-05,0.0008723707938152,30.0,0.0123468097564528,1.682664692820133,1.681697557960249,26.4,1.6,6,1.3,100,3.157548701649834,0,389.9878178456,60.0,100,25,0,0.1,2,0,90,-0.0090770245096693,0,0,0,0.0075566508289537,0.018,-0.0166336753386231,0,0,0.03,8.0,0.0,-11.67166233062744,1.0,1.0,14999.51171875,29387.787109375,0.0,269.9039306640625,0.0,0.0,0.018,0,0.1,1.663999345806588,25.0,-6.374158000000023
118,7148,7148,2024-02-15 16:10:06.790,50.0,0,0,39.05,39.05,150,40,5.41,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-58.54,1.0,1.0,1.0,0.0,0.0,-0.97,44.75,10.24333333333333,163.03,162.38,674.16,0.0,19.03666666666667,0.0,65.11666666666666,56.29333333333333,29.36666666666667,119.42,221.5033333333333,18.30333333333333,18.05333333333333,71.84333333333333,26.04666666666667,26.79666666666667,39.21,36.58,26.49666666666667,24.21,163.33,131.1,0.0,28.0,28.89,53.04666666666667,24.2,0.0,35.31333333333333,32.83333333333334,31.73,27.79,29.4,29.4,58.16,170.88,170.45,170.75,170.0,100.46,0.0,-0.02,975.8,776.8,852.8,923.7,693.0,18.7,0.1,629.0,611.7,4.56,12.09,268.9,14.96,125.43,-0.05,-0.04,14.14,129.67,-0.03,-0.02,13.41,127.28,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.9,270.0,0,30,7,0,3.0,0.5,0.5,29.4,-4.667976868252007e-05,0.000750701920049,30.0,0.0166797170758069,1.682901554404145,1.681673311786183,26.4,1.6,6,1.3,100,3.158594486934686,0,390.0499108459999,60.0,100,25,0,0.1,2,0,90,-0.0129660013045204,0,0,0,0.0075515010068641,0.018,-0.0205175023113846,0,0,0.03,8.0,0.0,-11.67640628814697,1.0,1.0,14999.51171875,29385.1265625,0.0,269.9308471679688,0.0,0.0,0.018,0,0.1,1.664080854311689,25.0,-6.363415000000032
119,7149,7149,2024-02-15 16:10:06.856,50.0,0,0,39.046,39.046,150,40,5.412,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-60.62,1.0,1.0,1.0,0.0,0.0,-0.91,44.78,10.31,164.0,162.84,674.16,0.0,19.0,0.0,65.02,56.41,29.69,119.64,221.65,18.26,18.01,71.65,26.21,26.52,39.08,34.74,26.51,24.18,163.21,131.12,0.0,27.96,28.85,53.19,24.23,0.0,35.21,32.82,31.72,27.772,29.4,29.4,58.15199999999999,170.85,170.464,170.742,170.006,100.46,0.002,-0.02,975.8,776.8,852.86,923.6,693.0,18.68,0.08,629.0,611.7,4.56,12.08,268.902,14.958,125.43,-0.05,-0.04,14.138,129.67,-0.03,-0.02,13.41,127.286,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.86666666666667,270.0333333333334,0,30,7,0,3.0,0.5,0.5,29.4,-4.208781382771426e-05,0.000684290073764,30.0,0.0130906581182711,1.682857142857143,1.681754820291284,26.4,1.6,6,1.3,100,3.158516309211647,0,390.1123051717999,60.0,100,25,0,0.1,2,0,90,-0.0120119196316292,0,0,0,0.0075476232980409,0.018,-0.0195595429296702,0,0,0.03,8.0,0.0,-11.6811502456665,1.0,1.0,14999.51171875,29382.466015625,0.0,269.957763671875,0.0,0.0,0.018,0,0.1,1.664074761139956,25.0,-6.29743400000001
120,7150,7150,2024-02-15 16:10:07.005,50.0,0,0,39.042,39.042,150,40,5.414,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-64.61,1.0,1.0,1.0,0.0,0.0,-1.25,44.63,9.97,163.55,161.47,674.16,0.0,18.91,0.0,65.64,56.24,28.0,118.74,220.45,18.41,18.14,72.24,25.59,26.8,39.42,39.63,26.5,24.28,163.47,131.44,0.0,28.08,29.0,52.93,23.83,0.0,35.71,32.79,31.71,27.754,29.4,29.4,58.144,170.82,170.478,170.734,170.012,100.46,0.004,-0.02,975.8,776.8,852.92,923.5,693.0,18.66,0.06,629.0,611.7,4.56,12.07,268.904,14.956,125.43,-0.05,-0.04,14.136,129.67,-0.03,-0.02,13.41,127.292,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.83333333333333,270.0666666666667,0,30,7,0,3.0,0.5,0.5,29.4,-3.749585897290846e-05,0.000617878227479,30.0,0.0095015991607354,1.68281273131014,1.681836328796386,26.4,1.6,6,1.3,100,3.158438131488609,0,390.1746994976,60.0,100,25,0,0.1,2,0,90,-0.0110578379587381,0,0,0,0.0075437455892177,0.018,-0.0186015835479558,0,0,0.03,8.0,0.0,-11.68589420318603,1.0,1.0,14999.51171875,29379.80546875,0.0,269.9846801757812,0.0,0.0,0.018,0,0.1,1.664068667968222,25.0,-6.14776599999999
121,7151,7151,2024-02-15 16:10:07.013,50.0,0,0,39.038,39.038,150,40,5.416,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-63.615,1.0,1.0,1.0,0.0,0.0,-1.2075,44.69,9.9575,162.94,161.5,1958.545,0.0,18.9275,0.0,65.4025,56.19750000000001,28.235,119.11,220.7175,18.38,18.1125,72.08,25.6225,26.605,39.4075,38.81,26.4925,24.26,163.2775,131.32,0.0,28.0525,28.97,53.08,23.8425,0.0,35.6625,32.8675,31.7,27.736,29.4,29.4,58.136,170.79,170.492,170.726,170.018,100.46,0.006,-0.02,975.8,776.8,852.98,923.4,693.0,18.64,0.04,629.0,611.7,4.56,12.06,268.906,14.954,125.43,-0.05,-0.04,14.134,129.67,-0.03,-0.02,13.41,127.298,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.8,270.1,0,30,7,0,3.0,0.5,0.5,29.4,-3.290390411810266e-05,0.000551466381194,30.0,0.0059125402031996,1.682768319763138,1.681917837301487,26.4,1.6,6,1.3,100,3.158359953765571,0,390.2370938234,60.0,100,25,0,0.1,2,0,90,-0.0101037562858469,0,0,0,0.0075398678803944,0.018,-0.0176436241662414,0,0,0.03,8.0,0.0,-11.69063816070557,1.0,1.0,14999.51171875,29377.144921875,0.0,270.0115966796875,0.0,0.0,0.018,0,0.1,1.664062574796489,25.0,-6.139988000000017
122,7152,7152,2024-02-15 16:10:07.034,50.0,0,0,39.034,39.034,150,40,5.418,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-62.62,1.0,1.0,1.0,0.0,0.0,-1.165,44.75,9.945,162.33,161.53,3242.93,0.0,18.945,0.0,65.16499999999999,56.155,28.47,119.48,220.985,18.35,18.085,71.91999999999999,25.655,26.41,39.395,37.99,26.485,24.24,163.085,131.2,0.0,28.025,28.94,53.23,23.855,0.0,35.615,32.945,31.69,27.718,29.4,29.4,58.128,170.76,170.506,170.718,170.024,100.46,0.008,-0.02,975.8,776.8,853.04,923.3,693.0,18.62,0.02,629.0,611.7,4.56,12.05,268.908,14.952,125.43,-0.05,-0.04,14.132,129.67,-0.03,-0.02,13.41,127.304,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.8,270.1,0,30,7,0,3.0,0.5,0.5,29.4,-2.831194926329686e-05,0.000485054534909,30.0,0.0023234812456638,1.682723908216136,1.681999345806588,26.4,1.6,6,1.3,100,3.158281776042533,0,390.2994881492001,60.0,100,25,0,0.1,2,0,90,-0.0091496746129558,0,0,0,0.0075359901715712,0.018,-0.016685664784527,0,0,0.03,8.0,0.0,-11.6953821182251,1.0,1.0,14999.51171875,29374.484375,0.0,270.0385131835938,0.0,0.0,0.018,0,0.1,1.664056481624755,25.0,-6.119158000000027
123,7153,7153,2024-02-15 16:10:07.102,50.0,0,0,39.03,39.03,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-61.625,1.0,1.0,1.0,0.0,0.0,-1.1225,44.81,9.9325,161.72,161.56,4527.315,0.0,18.9625,0.0,64.9275,56.1125,28.705,119.85,221.2525,18.32,18.0575,71.75999999999999,25.6875,26.215,39.3825,37.17,26.4775,24.22,162.8925,131.08,0.0,27.9975,28.91,53.38,23.8675,0.0,35.5675,33.0225,31.68,27.7,29.4,29.4,58.12,170.73,170.52,170.71,170.03,100.46,0.01,-0.02,975.8,776.8,853.1,923.2,693.0,18.6,0.0,629.0,611.7,4.56,12.04,268.91,14.95,125.43,-0.05,-0.04,14.13,129.67,-0.03,-0.02,13.41,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.8,270.1,0,30,7,0,3.0,0.5,0.5,29.4,-2.371999440849105e-05,0.000418642688624,30.0,-0.0012655777118719,1.682679496669134,1.682080854311689,26.4,1.6,6,1.3,100,3.158203598319495,0,390.3618824750001,60.0,100,25,0,0.1,2,0,90,-0.0081955929400646,0,0,0,0.007532112462748,0.018,-0.0157277054028126,0,0,0.03,8.0,0.0,-11.69645881652832,1.0,1.0,14999.51171875,29377.92578125,0.0,270.0266825358073,0.0,0.0,0.018,0,0.1,1.664050388453021,25.0,-6.051355000000001
124,7154,7154,2024-02-15 16:10:07.158,50.0,0,0,39.0275,39.0275,150,40,5.42,1,50.0,0,150,0.0,0,1.0,0.0,1.0,-60.63,1.0,1.0,1.0,0.0,0.0,-1.08,44.87,9.92,161.11,161.59,5811.7,0.0,18.98,0.0,64.69,56.07,28.94,120.22,221.52,18.29,18.03,71.6,25.72,26.02,39.37,36.35,26.47,24.2,162.7,130.96,0.0,27.97,28.88,53.53,23.88,0.0,35.52,33.1,31.68,27.7,29.4,29.4,58.1125,170.715,170.4775,170.6825,170.0075,100.4325,0.0075,-0.02,975.8,776.925,853.1,923.2,693.0,18.6,0.025,629.05,611.75,4.56,12.04,268.91,14.955,125.43,-0.05,-0.04,14.1325,129.67,-0.03,-0.02,13.415,127.31,0.01,0.02,0,0,0,0,2.65,0,0.0,-10.8,270.1,0,30,7,0,3.0,0.5,0.5,29.4,-2.076885991977846e-05,0.0003713583295463,30.0,-0.0005769880745644,1.682414261041204,1.682073237847022,26.4,1.6,6,1.3,100,3.158317859205694,0,390.4393385277501,60.0,100,25,0,0.1,2,0,90,-0.0013384852226193,0,0,0,0.0075356921451847,0.018,-0.0088741773678041,0,0,0.03,8.0,0.0,-11.69753551483154,1.0,1.0,14999.51171875,29381.3671875,0.0,270.0148518880208,0.0,0.0,0.018,0,0.1,1.664059293946492,25.0,-5.995136000000002
