,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,D_NI_Displacement_Probe_1,FP_NI_Generator_Cooling_Inlet_1,FP_NI_Oil_Sump_Cooling_Inlet_1,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_spare,P_NI_Bellmouth_2,P_NI_Combustor_Can_1,P_NI_Impeller_Exit_1,P_NI_Impeller_Exit_2,P_NI_Impeller_Exit_3,P_NI_Impeller_Exit_4,P_NI_Inlet_Mass_Flow_2,P_NI_Inlet_Mass_Flow_3,P_NI_LP_Inlet_1,P_NI_LP_Inlet_2,P_NI_LP_Outlet_1,P_NI_LP_Outlet_2,P_NI_Lab_Seal_Downstream_1,P_NI_Lab_Seal_Downstream_2,P_NI_Lab_Seal_Downstream_3,P_NI_Lab_Seal_Downstream_4,P_NI_Lab_Seal_Upstream_1,P_NI_Lab_Seal_Upstream_2,P_NI_Lab_Seal_Upstream_3,P_NI_Lab_Seal_Upstream_4,P_NI_Turbine_Diffuser_Exit_2,P_PLC_Bellmouth_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit_1,T_NI_Bellmouth_3,T_NI_Bellmouth_4,T_NI_Generator_Cooling_Inlet_1,T_NI_Generator_Cooling_Outlet_1,T_NI_Generator_Stator_1,T_NI_Generator_Stator_2,T_NI_Inlet_2,T_NI_LP_Inlet_1,T_NI_LP_Inlet_2,T_NI_LP_Outlet_2,T_NI_N2_Front_Bearing_21,T_NI_Oil_Sump_Cooling_Inlet_1,T_NI_Oil_Sump_Cooling_Outlet_1,T_NI_PT_Exit_1,T_NI_PT_Exit_2,T_NI_PT_Exit_3,T_NI_PT_Exit_4,T_NI_PT_Outlet_Duct_3,T_NI_PT_Outlet_Duct_4,T_NI_PT_Outlet_Duct_5,T_NI_PT_Outlet_Duct_6,T_NI_PT_Outlet_Duct_7,T_NI_Recuperator_HP_Outlet_3,T_NI_Recuperator_HP_Outlet_4,T_NI_Seal_Bypass_1,T_NI_Seal_Bypass_2,T_NI_Seal_Bypass_3,T_NI_Seal_Bypass_4,T_NI_Turbine_Exit_1,T_NI_Turbine_Exit_2,T_PI_Engine_Frame_1,T_PI_Engine_Frame_2,T_PLC_15,T_PLC_16,T_PLC_Bellmouth_1,T_PLC_Bellmouth_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_LP_Outlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_Recuperator_HP_Outlet_1,T_PLC_Recuperator_HP_Outlet_2,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_control_mode,cc_et,cc_fuel_manual,cc_fuel_setpoint,cc_lb_set,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cc_stage,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,dt_CW_inv_mc_status,dt_i_mc,dt_n_mc,dt_pwr_mc,dt_u_mc,spare_420
372,372,372,10.862842000000004,2023-04-05 20:36:43.693038+00:00,0.0,7.62,1.420488527017024,396.66,1.26,11.52,40.45613746002905,69.12,4.06891569563866,0.0,5.799114331383778,36.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.26,36.0,0.0,140.0,0.3999999999999999,1.0,1.0,1.0,1.0,43.61502117188192,0.0469638763975859,2.218099016423328,68.526,40.284,-74.16,12.822,12.258,12.084,0.0,7.62,0.0,0.0015526533732501,37.20031393005,38.73120489711774,37.24783604549166,36.01905004499473,40.05842977635629,0.5601967161224176,2.53903226452561,0.1594981811856012,-0.0492052570969338,-0.1336373256649881,-0.3174328032738968,32.14939307600761,0.5981415137647929,37.15618625518966,34.46100384221717,38.56148305280309,40.24512382058494,39.04349309342238,38.4324944534,-0.4204346595663232,0.006,0.294,42.606,39.874,40.65,-1.11,2293.707752637797,2293.707752637797,16.74267368560056,16.70848154809308,22.68012530526748,20.2635766503338,9.032826507170196,189.5441783408556,179.5334215931931,16.95612219727029,16.37608461279963,17.4970418803239,16.26725018840892,44.29813812135663,44.07136691113172,44.60347003692492,44.68396892329974,36.93601500634364,38.92020552674261,39.97681216241602,39.4568168907093,37.75046924931491,17.5551597173358,17.57261985953376,39.10544750939292,2293.707752637797,31.9787124955675,23.4956047054735,228.5926191511494,209.8126234416445,17.842,17.68,75.18,-84.66,-13.76,16.4,60.76,16.4,16.9,16.72,24.64,19.9,34.98,35.74,18.62,20.8,396.66,385.72,0.25,33.862,33.52,33.89,36.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.0,120.0,35.0,0.0,0.1,2.0,36.0,140.0,10.0,0.0,8310.555555555555,0.0,71.5111111111111,59.26
373,373,373,10.900932999999998,2023-04-05 20:36:43.731129+00:00,0.0,7.62,1.420409573155687,398.98,1.28,0.0,40.23315774940482,72.0,4.067558834295508,0.0,5.76820368807176,38.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.28,38.0,0.0,140.0,0.1999999999999999,1.0,1.0,1.0,1.0,43.70308283809497,-1.137067921002581,2.382206075119796,68.518,40.262,-74.19,12.916,12.364,12.192,0.0,7.62,0.0,0.0015894060549663,37.19352505690549,38.64973841195208,37.11205858274024,35.99868342702491,39.95320222447936,0.5731901550273438,2.49123475006149,0.1375413096230207,-0.0498843354403931,-0.1533305954731577,-0.3100004690678825,32.07810992960324,0.6286913838879485,37.10187527025742,34.48476489432906,38.61579404257399,40.17384063938108,39.10119852176947,38.35442240653851,-0.3599967106894016,0.008,0.272,42.59800000000001,39.942,40.74,-1.11,2293.706856347686,2293.706856347686,16.7429988783368,16.70843509078563,22.47372968418076,20.24637701642438,9.037260426946936,192.5702563651165,181.9635921975284,16.96295012505983,16.37687458291519,17.52517773896846,16.26543775631937,44.37202282131962,44.17559374822789,44.71182155787997,44.75461373620258,37.04786364377736,39.01682921218622,40.00792953699148,39.54638610575611,37.80708301573663,17.6274448571686,17.63320512543374,39.40412237363487,2293.706856347686,32.25172492341594,23.61076048062348,231.2290283655249,212.7723838977184,17.842,17.68,73.44,-88.68,-13.18,12.6,60.68,16.4,16.9,16.76,24.62,19.9,35.14,35.92,18.66,20.9,398.98,387.86,0.25,34.176,33.83,34.2,38.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.1,120.0,35.0,0.0,0.1,2.0,38.0,140.0,10.0,0.0,8356.111111111111,0.0,72.22222222222221,59.26
374,374,374,11.019897000000004,2023-04-05 20:36:43.850093+00:00,0.0,7.62,1.42033061929435,401.3,1.3,19.2,36.90053665564074,67.2,3.901144834768712,0.0,5.598091898773384,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.3,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.79114450430803,-2.321099718402748,2.546313133816264,68.51,40.24,-74.22,13.01,12.47,12.3,0.0,7.62,0.0,0.0016261587366826,37.18673618376098,38.56827192678641,36.97628111998881,35.97831680905509,39.84797467260241,0.5861835939322699,2.44343723559737,0.1155844380604403,-0.0505634137838523,-0.1730238652813273,-0.3025681348618681,32.00682678319887,0.6592412540111041,37.04756428532517,34.50852594644095,38.67010503234489,40.10255745817722,39.15890395011655,38.27635035967701,-0.2995587618124801,0.01,0.25,42.59,40.01,40.83,-1.11,2293.705960057577,2293.705960057577,16.74332407107303,16.70838863347818,22.26733406309405,20.22917738251495,9.041694346723675,195.5963343893775,184.3937628018637,16.96977805284939,16.37766455303074,17.55331359761303,16.26362532422981,44.4459075212826,44.27982058532405,44.82017307883503,44.82525854910542,37.15971228121107,39.11345289762983,40.03904691156696,39.63595532080292,37.86369678215834,17.69972999700141,17.69379039133373,39.70279723787682,2293.705960057577,32.52473735126437,23.72591625577344,233.8654375799005,215.7321443537924,17.842,17.68,71.7,-92.7,-12.6,8.8,60.6,16.4,16.9,16.8,24.6,19.9,35.3,36.1,18.7,21.0,401.3,390.0,0.25,34.49,34.14,34.51,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.2,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8401.666666666666,0.0,72.93333333333334,59.26
375,375,375,11.169076,2023-04-05 20:36:43.999272+00:00,0.0,7.845,1.420898100172712,404.025,1.3275,38.4,33.56791556187665,62.4,3.734730835241916,0.0,5.427980109475007,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.3275,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.87920617052109,-3.505131515802915,2.710420192512732,68.505,40.245,-74.1825,13.12,12.5825,12.4125,0.0,7.845,0.0,0.0016629114183988,37.17994731061646,38.48680544162074,36.84050365723738,35.95795019108528,39.74274712072548,0.5991770328371961,2.39563972113325,0.0936275664978598,-0.0512424921273115,-0.1927171350894969,-0.2951358006558537,31.9355436367945,0.6897911241342598,36.99325330039293,34.53228699855284,38.7244160221158,40.03127427697337,39.21660937846364,38.19827831281551,-0.2391208129355586,0.01,0.2725,42.6475,40.0,40.785,-1.11,2293.705063767467,2293.705063767467,16.74364926380927,16.70834217617073,22.06093844200734,20.21197774860553,9.046128266500416,198.6224124136385,186.8239334061989,16.97660598063894,16.37845452314629,17.58144945625759,16.26181289214026,44.51979222124559,44.38404742242022,44.92852459979008,44.89590336200826,37.27156091864478,39.21007658307344,40.07016428614243,39.72552453584973,37.92031054858006,17.77201513683421,17.75437565723372,40.00147210211878,2293.705063767467,32.79774977911281,23.84107203092341,236.5018467942761,218.6919048098664,17.842,17.68,74.525,-100.4,-12.0,13.85,60.5,16.375,16.9,16.8,24.6,19.9,35.45,36.225,18.75,21.125,404.025,392.5,0.25,34.855,34.5,34.875,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.35,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8447.222222222223,0.0,73.64444444444445,59.26
376,376,376,11.336535000000001,2023-04-05 20:36:44.166731+00:00,0.0,8.07,1.421465581051073,406.75,1.355,57.6,30.23529446811257,57.6,3.56831683571512,0.0,5.25786832017663,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.355,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.72826215593639,-3.603595645007452,2.631443666492442,68.5,40.25,-74.145,13.23,12.695,12.525,0.0,8.07,0.0,0.0015506115578804,37.50666184336753,38.45286107336722,37.27753737970879,36.05554023637272,39.82336500270303,0.5927963259784806,2.329222103527727,0.093061667783842,-0.0305871915556528,-0.1927171350894969,-0.2867131661052438,32.04586279221834,0.668575936516417,37.08660030603399,34.54501613367715,38.71168688380207,40.10340606732528,39.2972272578194,38.34254187849412,-0.3160829947799457,0.01,0.295,42.705,39.99,40.74,-1.11,2293.705063767467,2293.705063767467,16.74364926380927,16.70834217617073,21.67394666724925,20.1797284351276,9.046128266500416,198.6224124136385,186.8239334061989,16.97660598063894,16.37845452314629,17.58144945625759,16.26181289214026,44.51979222124559,44.38404742242022,44.92852459979008,44.89590336200826,37.27156091864478,39.21007658307344,40.07016428614243,39.72552453584973,37.92031054858006,17.77201513683421,17.75437565723372,40.00147210211878,2293.705063767467,32.79774977911281,23.84107203092341,236.5018467942761,218.6919048098664,17.842,17.68,77.35,-108.1,-11.4,18.9,60.40000000000001,16.35,16.9,16.8,24.6,19.9,35.59999999999999,36.35,18.8,21.25,406.75,395.0,0.25,35.22,34.86,35.23999999999999,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.5,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8492.777777777777,0.0,74.35555555555555,59.26
377,377,377,11.37942,2023-04-05 20:36:44.209616+00:00,0.0,8.295,1.422033061929435,409.475,1.3825,57.6,32.6301798537345,57.6,3.792442195046645,0.0,5.482938814113794,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.3825,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.5773181413517,-3.702059774211989,2.552467140472152,68.495,40.255,-74.10749999999999,13.34,12.8075,12.6375,0.0,8.295,0.0,0.001438311697362,37.8333763761186,38.4189167051137,37.71457110218019,36.15313028166015,39.90398288468057,0.5864156191197651,2.262804485922204,0.0924957690698242,-0.009931890983994,-0.1927171350894969,-0.2782905315546338,32.15618194764219,0.6473607488985742,37.17994731167505,34.55774526880146,38.69895774548834,40.1755378576772,39.37784513717516,38.48680544417272,-0.3930451766243328,0.01,0.3175,42.7625,39.98,40.695,-1.11,2293.705063767467,2293.705063767467,16.74364926380927,16.70834217617073,21.28695489249117,20.14747912164967,9.046128266500416,198.6224124136385,186.8239334061989,16.97660598063894,16.37845452314629,17.58144945625759,16.26181289214026,44.51979222124559,44.38404742242022,44.92852459979008,44.89590336200826,37.27156091864478,39.21007658307344,40.07016428614243,39.72552453584973,37.92031054858006,17.77201513683421,17.75437565723372,40.00147210211878,2293.705063767467,32.79774977911281,23.84107203092341,236.5018467942761,218.6919048098664,17.842,17.68,80.175,-115.8,-10.8,23.95,60.3,16.325,16.9,16.8,24.6,19.9,35.75,36.475,18.85,21.375,409.475,397.5,0.25,35.585,35.22,35.605,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.65,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8538.333333333334,0.0,75.06666666666666,59.26
378,378,378,11.571848,2023-04-05 20:36:44.402044+00:00,0.0,8.52,1.422600542807797,412.2,1.41,57.6,35.02506523935642,57.6,4.016567554378169,0.0,5.708009308050958,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.41,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.42637412676699,-3.800523903416526,2.473490614451862,68.49,40.26,-74.07,13.45,12.92,12.75,0.0,8.52,0.0,0.0013260118368436,38.16009090886967,38.38497233686019,38.1516048246516,36.25072032694758,39.98460076665812,0.5800349122610496,2.196386868316681,0.0919298703558064,0.0107234095876647,-0.1927171350894969,-0.2698678970040238,32.26650110306603,0.6261455612807314,37.27329431731612,34.57047440392577,38.68622860717461,40.24766964802912,39.45846301653091,38.63106900985133,-0.4700073584687199,0.01,0.34,42.82,39.97,40.65,-1.11,2293.705063767467,2293.705063767467,16.74364926380927,16.70834217617073,20.89996311773308,20.11522980817173,9.046128266500416,198.6224124136385,186.8239334061989,16.97660598063894,16.37845452314629,17.58144945625759,16.26181289214026,44.51979222124559,44.38404742242022,44.92852459979008,44.89590336200826,37.27156091864478,39.21007658307344,40.07016428614243,39.72552453584973,37.92031054858006,17.77201513683421,17.75437565723372,40.00147210211878,2293.705063767467,32.79774977911281,23.84107203092341,236.5018467942761,218.6919048098664,17.8364,17.6792,83.0,-123.5,-10.2,29.0,60.2,16.3,16.9,16.8,24.6,19.9,35.9,36.6,18.9,21.5,412.2,400.0,0.25,35.95,35.58,35.97,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.8,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8583.888888888889,0.0,75.77777777777777,59.26
379,379,379,11.666376000000003,2023-04-05 20:36:44.496572+00:00,0.0,8.52,1.423113742906489,414.2,1.43,57.6,37.41995062497835,57.6,4.240692913709694,0.0,5.933079801988121,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.43,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.2754301121823,-3.898988032621062,2.394514088431572,68.538,40.248,-74.07,13.534,13.002,12.832,0.0,8.52,0.0,0.0012137119763252,38.48680544162074,38.35102796860667,38.58863854712301,36.34831037223501,40.06521864863567,0.5736542054023341,2.129969250711159,0.0913639716417886,0.0313787101593234,-0.1927171350894969,-0.2614452624534138,32.37682025848988,0.6049303736628886,37.36664132295717,34.58320353905008,38.67349946886088,40.31980143838103,39.53908089588668,38.77533257552994,-0.546969540313107,0.01,0.32,42.872,40.046,40.762,-1.11,2293.705063767467,2293.705063767467,16.74364926380927,16.70834217617073,20.512971342975,20.0829804946938,9.046128266500416,198.6224124136385,186.8239334061989,16.97660598063894,16.37845452314629,17.58144945625759,16.26181289214026,44.51979222124559,44.38404742242022,44.92852459979008,44.89590336200826,37.27156091864478,39.21007658307344,40.07016428614243,39.72552453584973,37.92031054858006,17.77201513683421,17.75437565723372,40.00147210211878,2293.705063767467,32.79774977911281,23.84107203092341,236.5018467942761,218.6919048098664,17.8308,17.6784,85.52,-117.58,-14.8,24.9,60.12,16.28,16.92,16.82,24.6,19.9,36.0,36.72,18.96,21.62,414.2,401.88,0.25,36.21400000000001,35.846,36.236,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,12.9,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8629.444444444445,0.0,76.4888888888889,59.26
380,380,380,11.759212000000002,2023-04-05 20:36:44.589408+00:00,0.0,8.52,1.423626943005181,416.2,1.45,57.6,39.81483601060027,57.6,4.464818273041219,0.0,6.158150295925284,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.45,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.40831357953066,-1.064858438779571,2.336256083206782,68.586,40.236,-74.07,13.618,13.084,12.914,0.0,8.52,0.0,0.0013362209152617,38.58863854839641,38.3849723368955,38.45286107551917,36.38225473638693,40.07879639734345,0.603933563653945,2.09551331853788,0.0852522656488627,0.0128172346877772,-0.2214647778072439,-0.2740638984899716,32.46847002079856,0.5947470836373497,37.35645801315111,34.65448669661237,38.64294953709887,40.40466237008584,39.57981414085444,38.78891032315659,-0.5297662312384854,0.01,0.3,42.924,40.122,40.874,-1.11,2293.706228944872,2293.706228944872,16.74253431562682,16.70950360642142,20.60756933085741,20.09158031161035,9.1013853803473,201.44203028215,189.1750138343344,16.9869636550306,16.38384484566032,17.61250675178852,16.26283529121995,44.58676828534554,44.5172713873607,45.05834057064802,45.01172923739726,37.38695364828796,39.28759157114179,40.10932796628271,39.80950923172991,37.94642459423379,17.85662353569745,17.82376409505786,40.2594090414999,2293.706228944872,33.03981278169989,23.96756776850042,238.964732973471,221.3358915265322,17.8252,17.6776,88.03999999999999,-111.66,-19.4,20.8,60.04,16.26,16.94,16.84,24.6,19.9,36.1,36.84,19.02,21.74,416.2,403.76,0.25,36.478,36.112,36.502,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,13.0,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8675.0,0.0,77.2,59.26
381,381,381,11.777561000000002,2023-04-05 20:36:44.607757+00:00,0.0,8.52,1.424140143103874,418.2,1.47,57.6,42.2097213962222,57.6,4.688943632372744,0.0,6.383220789862448,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.47,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.54119704687903,1.76927115506192,2.27799807798199,68.634,40.224,-74.07,13.702,13.166,12.996,0.0,8.52,0.0,0.0014587298541982,38.69047165517208,38.41891670518434,38.31708360391533,36.41619910053885,40.09237414605124,0.6342129219055559,2.061057386364602,0.0791405596559368,-0.005744240783769,-0.250212420524991,-0.2866825345265294,32.56011978310723,0.5845637936118109,37.34627470334505,34.72576985417465,38.61239960533686,40.48952330179065,39.6205473858222,38.80248807078325,-0.512562922163864,0.01,0.28,42.976,40.198,40.986,-1.11,2293.707394122276,2293.707394122276,16.74141936744436,16.7106650366721,20.70216731873981,20.10018012852689,9.15664249419418,204.2616481506614,191.5260942624699,16.99732132942226,16.38923516817436,17.64356404731944,16.26385769029964,44.6537443494455,44.65049535230119,45.18815654150596,45.12755511278627,37.50234637793113,39.36510655921014,40.14849164642298,39.89349392761009,37.97253863988752,17.94123193456068,17.893152532882,40.51734598088103,2293.707394122276,33.28187578428697,24.09406350607744,241.4276191526658,223.9798782431981,17.8196,17.6768,90.56,-105.74,-24.0,16.7,59.96,16.24,16.96,16.86,24.6,19.9,36.2,36.96,19.08,21.86,418.2,405.64,0.25,36.742,36.378,36.768,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,13.1,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8741.0,0.0,77.85000000000001,59.26
382,382,382,11.894172000000001,2023-04-05 20:36:44.724368+00:00,0.0,8.52,1.424653343202566,420.2,1.49,43.2,45.3527894678699,57.6,4.520074167886083,0.0,6.343868950605689,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.49,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.67408051422739,4.603400748903411,2.2197400727572,68.682,40.212,-74.07,13.786,13.248,13.078,0.0,8.52,0.0,0.0015812387931347,38.79230476194775,38.45286107347317,38.1813061323115,36.45014346469077,40.10595189475902,0.6644922801571667,2.026601454191325,0.0730288536630109,-0.0243057162553153,-0.278960063242738,-0.2993011705630872,32.6517695454159,0.5743805035862721,37.33609139353898,34.79705301173693,38.58184967357485,40.57438423349546,39.66128063078995,38.8160658184099,-0.4953596130892425,0.01,0.26,43.028,40.274,41.098,-1.11,2293.70855929968,2293.70855929968,16.7403044192619,16.71182646692279,20.79676530662223,20.10877994544344,9.211899608041064,207.0812660191729,193.8771746906054,17.00767900381392,16.39462549068839,17.67462134285037,16.26488008937934,44.72072041354544,44.78371931724168,45.3179725123639,45.24338098817527,37.6177391075743,39.44262154727848,40.18765532656325,39.97747862349027,37.99865268554124,18.02584033342392,17.96254097070614,40.77528292026216,2293.70855929968,33.52393878687406,24.22055924365445,243.8905053318607,226.623864959864,17.814,17.676,93.08,-99.82,-28.6,12.6,59.88,16.22,16.98,16.88,24.6,19.9,36.3,37.08000000000001,19.14,21.98,420.2,407.52,0.25,37.006,36.644,37.034,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,13.2,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8807.0,0.0,78.5,59.26
383,383,383,12.145658999999998,2023-04-05 20:36:44.975855+00:00,0.0,8.52,1.425166543301258,422.2,1.51,28.8,48.49585753951759,57.6,4.351204703399421,0.0,6.304517111348931,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.51,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.80696398157576,7.437530342744903,2.161482067532408,68.73,40.2,-74.07,13.87,13.33,13.16,0.0,8.52,0.0,0.0017037477320712,38.89413786872341,38.486805441762,38.04552866070766,36.48408782884268,40.11952964346681,0.6947716384087775,1.992145522018047,0.0669171476700849,-0.0428671917268616,-0.307707705960485,-0.311919806599645,32.74341930772457,0.5641972135607333,37.32590808373292,34.86833616929921,38.55129974181285,40.65924516520028,39.70201387575771,38.82964356603656,-0.478156304014621,0.01,0.24,43.08,40.35,41.21,-1.11,2293.709724477085,2293.709724477085,16.73918947107945,16.71298789717347,20.89136329450464,20.11737976235998,9.267156721887943,209.9008838876844,196.2282551187409,17.01803667820558,16.40001581320242,17.70567863838129,16.26590248845903,44.7876964776454,44.91694328218216,45.44778848322184,45.35920686356428,37.73313183721747,39.52013653534684,40.22681900670352,40.06146331937045,38.02476673119497,18.11044873228716,18.03192940853027,41.03321985964328,2293.709724477085,33.76600178946114,24.34705498123146,246.3533915110555,229.2678516765298,17.807,17.663,95.6,-93.9,-33.2,8.5,59.8,16.2,17.0,16.9,24.6,19.9,36.4,37.2,19.2,22.1,422.2,409.4,0.25,37.27,36.91,37.3,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,13.3,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8873.0,0.0,79.15,59.26
384,384,384,12.172588999999999,2023-04-05 20:36:45.002785+00:00,0.0,8.64,1.425413274117937,423.7666666666667,1.523333333333333,14.4,51.63892561116528,57.6,4.18233523891276,0.0,6.265165272092172,40.0,100.0,0.0,52.0,52.0,70.0,120.0,35.0,1.523333333333333,40.0,0.0,140.0,0.0,1.0,1.0,1.0,1.0,43.93984744892412,10.2716599365864,2.103224062307618,68.705,40.195,-74.11833333333333,13.92833333333333,13.39166666666667,13.22,0.0,8.64,0.0,0.0018262566710077,38.99597097549909,38.52074981005084,37.90975118910382,36.5180321929946,40.13310739217459,0.7250509966603884,1.957689589844769,0.060805441677159,-0.0614286671984078,-0.336455348678232,-0.3245384426362028,32.83506907003325,0.5540139235351944,37.31572477392685,34.9396193268615,38.52074981005084,40.74410609690509,39.74274712072548,38.84322131366321,-0.4609529949399995,0.01,0.245,43.105,40.38,41.24,-1.11,2293.710889654489,2293.710889654489,16.73807452289699,16.71414932742416,20.98596128238705,20.12597957927653,9.322413835734828,212.7205017561958,198.5793355468764,17.02839435259725,16.40540613571646,17.73673593391222,16.26692488753872,44.85467254174535,45.05016724712264,45.57760445407978,45.47503273895328,37.84852456686065,39.59765152341519,40.2659826868438,40.14544801525063,38.05088077684869,18.1950571311504,18.10131784635441,41.29115679902441,2293.710889654489,34.00806479204822,24.47355071880848,248.8162776902504,231.9118383931957,17.8,17.65,92.71666666666668,-95.3,-31.65,8.783333333333333,59.76666666666667,16.18333333333333,17.0,16.9,24.6,19.9,36.53333333333333,37.26666666666667,19.28333333333333,22.2,423.7666666666667,410.8666666666667,0.25,37.465,37.105,37.495,40.0,50.0,231.0,52.0,0.0,0.0,2.0,0.5,0.5,15.0,30.0,100.0,13.4,120.0,35.0,0.0,0.1,2.0,40.0,140.0,10.0,0.0,8939.0,0.0,79.8,59.26
