_time,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,D_NI_Displacement_Probe_1,FP_NI_Generator_Cooling_Inlet_1,FP_NI_Oil_Sump_Cooling_Inlet_1,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_spare,P_NI_Bellmouth_2,P_NI_Combustor_Can_1,P_NI_Impeller_Exit_1,P_NI_Impeller_Exit_2,P_NI_Impeller_Exit_3,P_NI_Impeller_Exit_4,P_NI_Inlet_Mass_Flow_2,P_NI_Inlet_Mass_Flow_3,P_NI_LP_Inlet_1,P_NI_LP_Inlet_2,P_NI_LP_Outlet_1,P_NI_LP_Outlet_2,P_NI_Lab_Seal_Downstream_1,P_NI_Lab_Seal_Downstream_2,P_NI_Lab_Seal_Downstream_3,P_NI_Lab_Seal_Downstream_4,P_NI_Lab_Seal_Upstream_1,P_NI_Lab_Seal_Upstream_2,P_NI_Lab_Seal_Upstream_3,P_NI_Lab_Seal_Upstream_4,P_NI_Turbine_Diffuser_Exit_2,P_PLC_Bellmouth_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit_1,T_NI_Bellmouth_3,T_NI_Bellmouth_4,T_NI_Generator_Cooling_Inlet_1,T_NI_Generator_Cooling_Outlet_1,T_NI_Generator_Stator_1,T_NI_Generator_Stator_2,T_NI_Inlet_2,T_NI_LP_Inlet_1,T_NI_LP_Inlet_2,T_NI_LP_Outlet_2,T_NI_N2_Front_Bearing_21,T_NI_Oil_Sump_Cooling_Inlet_1,T_NI_Oil_Sump_Cooling_Outlet_1,T_NI_PT_Exit_1,T_NI_PT_Exit_2,T_NI_PT_Exit_3,T_NI_PT_Exit_4,T_NI_PT_Outlet_Duct_3,T_NI_PT_Outlet_Duct_4,T_NI_PT_Outlet_Duct_5,T_NI_PT_Outlet_Duct_6,T_NI_PT_Outlet_Duct_7,T_NI_Recuperator_HP_Outlet_3,T_NI_Recuperator_HP_Outlet_4,T_NI_Seal_Bypass_1,T_NI_Seal_Bypass_2,T_NI_Seal_Bypass_3,T_NI_Seal_Bypass_4,T_NI_Turbine_Exit_1,T_NI_Turbine_Exit_2,T_PI_Engine_Frame_1,T_PI_Engine_Frame_2,T_PLC_15,T_PLC_16,T_PLC_Bellmouth_1,T_PLC_Bellmouth_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_LP_Outlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_Recuperator_HP_Outlet_1,T_PLC_Recuperator_HP_Outlet_2,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_control_mode,cc_et,cc_fuel_manual,cc_fuel_setpoint,cc_lb_set,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cc_stage,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,dt_CW_inv_mc_status,dt_i_mc,dt_n_mc,dt_pwr_mc,dt_u_mc,spare_420,elapsed_sec
2023-04-05 22:01:15.467199+00:00,0.0,61.52688342989039,140.0,11.180296332230434,0.0,17.1581146380287,60.0,100.0,0.0,55.973333333333336,55.973333333333336,70.0,120.0,40.0,7.168333333333333,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.591752026382323,5.3443398919503124,2.18609812446069,82.11500000000001,39.085,-77.08666666666667,35.62,35.17333333333333,34.891666666666666,0.0,19.26,0.0,0.1073678726373781,83.42921771455545,79.86504813738921,80.96824335497193,75.80529051443811,76.74555199725117,1.7045488367357158,1.735292320286161,-0.09289262933119354,-0.003027928438765315,-0.812488982276762,-0.7510391467832112,76.79646868382127,0.5268584836635085,80.33348178996432,76.01235171422506,83.79581805054106,82.74693372542349,81.70483839420078,84.4170020041701,-1.0071579188333426,0.11166666666666666,3.5883333333333334,90.32666666666667,87.56833333333333,89.17166666666667,-1.12,2293.6965490299585,2293.6965490299585,28.84849354464971,28.994651571591792,36.70643071427982,34.19528302513262,14.971358655058362,592.2925784615697,552.7842706595651,111.75277295804985,45.06307835376234,33.608211185700114,28.322065338381723,91.62656170926057,92.2422522571682,93.76535351990715,95.33227823124396,85.1758768305765,88.57625719798133,89.67171580880637,89.78139435601382,88.4888155896508,264.3476623622143,252.78866393499803,102.82399633923144,2293.6965490299585,99.99449428017672,79.33284009180935,628.0149867418412,619.2577569263133,89.85,83.567,-3276.8,-3276.8,-3276.8,-3276.8,66.1,16.383333333333333,98.9,46.1,29.733333333333334,47.33333333333333,88.15,88.18333333333332,273.8,304.8666666666667,698.9833333333333,686.5999999999999,0.26,68.02666666666667,67.57,68.06833333333333,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,57.9,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,19146.5,0.0,157.89000000000001,59.26,91.286833
2023-04-05 22:01:15.520745+00:00,0.0,64.28250048225948,140.0,13.043208711115902,0.0,18.355517875044093,60.0,100.0,0.0,56.056666666666665,56.056666666666665,70.0,120.0,40.0,7.156666666666666,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.629718442759803,6.370009336958216,2.168866883607082,82.45,39.03,-77.06333333333333,35.589999999999996,35.14666666666667,34.86333333333334,0.0,19.2,0.0,0.10755163671924747,83.9044403624728,80.15357609800299,81.05310452934481,76.04629614753438,77.08160212615934,1.7018805344625427,1.73726454382005,-0.08632820575146205,-0.00710239875060914,-0.8174688858719268,-0.7518967202269518,77.11554658588878,0.4861253235458207,80.59485418835081,76.4027129504345,84.1250794721251,83.02188396325639,82.03749420744043,84.68516338360212,-1.0042152491863288,0.11333333333333333,3.6066666666666665,90.63333333333333,87.88666666666667,89.48333333333333,-1.12,2293.6965490299585,2293.6965490299585,28.84849354464971,28.994651571591792,36.42263661076862,33.75669216842931,14.971358655058362,592.2925784615697,552.7842706595651,111.75277295804985,45.06307835376234,33.608211185700114,28.322065338381723,91.62656170926057,92.2422522571682,93.76535351990715,95.33227823124396,85.1758768305765,88.57625719798133,89.67171580880637,89.78139435601382,88.4888155896508,264.3476623622143,252.78866393499803,102.82399633923144,2293.6965490299585,99.99449428017672,79.33284009180935,628.0149867418412,619.2577569263133,89.85674999999999,83.5735,-3276.8,-3276.8,-3276.8,-3276.8,66.1,16.366666666666667,98.9,46.1,29.766666666666666,47.36666666666667,88.3,88.26666666666667,274.0,305.1333333333333,699.2666666666667,686.9,0.26,67.96333333333334,67.50999999999999,68.00666666666666,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.0,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,19112.0,0.0,157.52,59.26,91.340379
2023-04-05 22:01:15.531864+00:00,0.0,67.03811753462855,140.0,14.906121090001372,0.0,19.552921112059487,60.0,100.0,0.0,56.14,56.14,70.0,120.0,40.0,7.145,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.634464245071392,5.714401299700914,2.199226689121116,82.785,38.975,-77.03999999999999,35.56,35.120000000000005,34.835,0.0,19.14,0.0,0.10767822975839882,83.94517373653443,80.62200979866559,81.49438268253911,76.351796278237,77.40407451351446,1.7322759829241876,1.7455014779184919,-0.08451733023705721,-0.0025752095092123287,-0.8061509229590798,-0.7490789787884697,77.4108634029943,0.5438306338224663,80.93769334955422,76.6980297510706,84.55956883806294,83.35114539930228,82.30905000623169,85.01103041571969,-0.9750149093868574,0.11499999999999999,3.625,90.94,88.205,89.795,-1.12,2293.7017475164926,2293.7017475164926,28.846746874201735,28.996397986058906,36.01844503005348,34.10068499473529,14.967916468729626,593.0426420216604,553.5947475481164,111.78944045644637,45.06715549205043,33.62042833326717,28.32413477478158,92.09093304846009,92.72057161268143,94.2739523514171,95.79409764969975,85.52661809451887,88.91158558365898,89.99984683629269,90.14688177574769,88.8359343510631,264.90417658093816,253.21848354650433,103.12983707217457,2293.7017475164926,100.33087535014019,79.50225976405251,628.8258970130571,620.1308441679203,89.86349999999999,83.58,-3276.8,-3276.8,-3276.8,-3276.8,66.1,16.35,98.9,46.1,29.799999999999997,47.4,88.45,88.35,274.20000000000005,305.4,699.55,687.2,0.26,67.9,67.44999999999999,67.945,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.099999999999994,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,19077.5,0.0,157.15,59.26,91.351498
2023-04-05 22:01:15.968472+00:00,0.0,65.00339409072784,140.0,13.4067050750643,0.0,17.33905551530146,60.0,100.0,0.0,56.223333333333336,56.223333333333336,70.0,120.0,40.0,7.133333333333334,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.639210047382978,5.058793262443613,2.2295864946351496,83.12,38.92,-77.01666666666667,35.53,35.093333333333334,34.806666666666665,0.0,19.080000000000002,0.0,0.10780482279755015,83.98590711059605,81.09044349932819,81.9356608357334,76.65729640893962,77.72654690086958,1.7626714313858325,1.7537384120169335,-0.08270645472265237,0.0019519797321844827,-0.7948329600462326,-0.7462612373499877,77.70618022009982,0.6015359440991119,81.28053251075765,76.99334655170671,84.9940582040008,83.68040683534817,82.58060580502294,85.33689744783727,-0.945814569587386,0.11666666666666667,3.6433333333333335,91.24666666666667,88.52333333333333,90.10666666666667,-1.12,2293.706946003026,2293.706946003026,28.845000203753756,28.998144400526016,35.614253449338335,34.44467782104126,14.96447428240089,593.792705581751,554.4052244366677,111.8261079548429,45.07123263033852,33.63264548083423,28.326204211181437,92.5553043876596,93.19889096819465,94.78255118292705,96.25591706815554,85.87735935846125,89.24691396933662,90.32797786377901,90.51236919548155,89.1830531124754,265.460690799662,253.64830315801063,103.43567780511769,2293.706946003026,100.66725642010367,79.67167943629568,629.636807284273,621.0039314095272,89.87025,83.5865,-3276.8,-3276.8,-3276.8,-3276.8,66.1,16.333333333333332,98.9,46.1,29.833333333333332,47.43333333333333,88.60000000000001,88.43333333333332,274.40000000000003,305.6666666666667,699.8333333333334,687.5,0.26,67.83666666666666,67.39,67.88333333333334,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.199999999999996,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,19043.0,0.0,156.78,59.26,91.788106
2023-04-05 22:01:15.983038+00:00,0.0,63.75463254771197,140.0,13.362493130499377,0.0,17.88144269281452,60.0,100.0,0.0,56.306666666666665,56.306666666666665,70.0,120.0,40.0,7.121666666666667,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.643955849694567,4.403185225186313,2.2599463001491835,83.45500000000001,38.865,-76.99333333333334,35.5,35.06666666666666,34.778333333333336,0.0,19.02,0.0,0.10793141583670149,84.02664048465768,81.55887719999077,82.3769389889277,76.96279653964224,78.04901928822471,1.7930668798474776,1.7619753461153753,-0.08089557920824753,0.006479168973581294,-0.7835149971333856,-0.7434434959115057,78.00149703720534,0.6592412543757575,81.62337167196107,77.28866335234281,85.42854756993864,84.00966827139406,82.85216160381418,85.66276447995484,-0.9166142297879146,0.11833333333333333,3.6616666666666666,91.55333333333333,88.84166666666667,90.41833333333334,-1.12,2293.71214448956,2293.71214448956,28.84325353330578,28.99989081499313,35.210061868623185,34.78867064734724,14.961032096072154,594.5427691418416,555.2157013252191,111.86277545323942,45.07530976862662,33.64486262840129,28.328273647581295,93.0196757268591,93.67721032370787,95.291150014437,96.71773648661134,86.22810062240362,89.58224235501427,90.65610889126535,90.8778566152154,89.53017187388771,266.01720501838594,254.0781227695169,103.7415185380608,2293.71214448956,101.00363749006713,79.84109910853884,630.4477175554889,621.8770186511343,89.877,83.593,-3276.8,-3276.8,-3276.8,-3276.8,66.1,16.316666666666666,98.9,46.1,29.866666666666667,47.46666666666667,88.75,88.51666666666667,274.6,305.93333333333334,700.1166666666667,687.8,0.26,67.77333333333333,67.33,67.82166666666667,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.3,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,19008.5,0.0,156.41,59.26,91.802672
2023-04-05 22:01:16.010141+00:00,0.0,62.5058710046961,140.0,13.318281185934454,0.0,18.423829870327577,60.0,100.0,0.0,56.39,56.39,70.0,120.0,40.0,7.11,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.648701652006153,3.7475771879290116,2.290306105663217,83.79,38.81,-76.97,35.47,35.04,34.75,0.0,18.96,0.0,0.10805800887585282,84.0673738587193,82.02731090065338,82.818217142122,77.26829667034485,78.37149167557983,1.8234623283091225,1.770212280213817,-0.07908470369384268,0.011006358214978106,-0.7721970342205384,-0.7406257544730237,78.29681385431087,0.7169465646524031,81.9662108331645,77.58398015297891,85.8630369358765,84.33892970743995,83.12371740260544,85.98863151207243,-0.8874138899884432,0.12,3.68,91.86,89.16,90.73,-1.12,2293.7173429760937,2293.7173429760937,28.841506862857802,29.00163722946024,34.80587028790804,35.13266347365321,14.957589909743417,595.2928327019322,556.0261782137704,111.89944295163595,45.079386906914706,33.65707977596835,28.330343083981152,93.48404706605862,94.15552967922109,95.79974884594695,97.17955590506713,86.578841886346,89.91757074069191,90.98423991875167,91.24334403494927,89.87729063530001,266.5737192371098,254.5079423810232,104.04735927100393,2293.7173429760937,101.34001856003061,80.01051878078201,631.2586278267048,622.7501058927413,89.877,83.5978,-3276.8,-3276.8,-3276.8,-3276.8,66.1,16.3,98.9,46.1,29.9,47.5,88.9,88.6,274.8,306.2,700.4,688.1,0.26,67.71,67.27,67.76,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.4,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18974.0,0.0,156.04000000000002,59.26,91.829775
2023-04-05 22:01:16.020925+00:00,0.0,61.25710946168023,140.0,13.274069241369533,0.0,18.966217047840637,60.0,100.0,0.0,56.473333333333336,56.473333333333336,70.0,120.0,40.0,7.108333333333333,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.653447454317742,3.0919691506717104,2.320665911177251,84.09166666666667,38.873333333333335,-76.87333333333333,35.46,35.031666666666666,34.745,0.0,18.96,0.0,0.10818460191500416,84.10810723278092,82.49574460131598,83.2594952953163,77.57379680104748,78.69396406293495,1.8538577767707674,1.7784492143122588,-0.07727382817943784,0.015533547456374919,-0.7608790713076914,-0.7378080130345417,78.59213067141638,0.7746518749290487,82.30904999436791,77.87929695361501,86.29752630181434,84.66819114348584,83.39527320139669,86.31449854419,-0.8582135501889718,0.12,3.6950000000000003,92.19666666666666,89.515,91.07333333333334,-1.12,2293.7225414626278,2293.7225414626278,28.839760192409827,29.003383643927354,34.4016787071929,35.47665629995919,14.954147723414682,596.0428962620229,556.8366551023217,111.93611045003247,45.083464045202795,33.669296923535406,28.33241252038101,93.94841840525814,94.63384903473431,96.3083476774569,97.64137532352292,86.92958315028837,90.25289912636956,91.31237094623799,91.60883145468314,90.22440939671232,267.13023345583366,254.93776199252952,104.35320000394705,2293.7225414626278,101.67639962999408,80.17993845302517,632.0695380979207,623.6231931343483,89.877,83.60260000000001,-3276.8,-3276.8,-3276.8,-3276.8,66.11666666666666,16.283333333333335,98.91666666666667,46.11666666666667,29.883333333333333,47.53333333333333,89.01666666666667,88.68333333333332,274.98333333333335,306.45,700.7,688.4166666666667,0.26,67.69833333333332,67.25333333333333,67.74833333333333,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.483333333333334,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18939.5,0.0,155.67000000000002,59.26,91.840559
2023-04-05 22:01:16.117231+00:00,0.0,60.008347918664356,140.0,13.22985729680461,0.0,19.508604225353693,60.0,100.0,0.0,56.556666666666665,56.556666666666665,70.0,120.0,40.0,7.1066666666666665,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.680472162858223,2.717599919584289,2.331948271558367,84.39333333333333,38.93666666666667,-76.77666666666667,35.449999999999996,35.02333333333333,34.74,0.0,18.96,0.0,0.10887882186758133,84.85488585435024,82.70365451302958,83.43770380120438,77.99810259169728,79.08856848124864,1.863718897885883,1.7913556794293,-0.08774295204710825,0.01808009145373557,-0.8010578373642965,-0.7966129951407678,78.95279061879648,0.744950612173513,82.73759900487858,78.3290611043248,86.70910320701734,85.11795553927314,83.85352367097465,86.78123524571627,-0.8955628219570348,0.12,3.71,92.53333333333333,89.87,91.41666666666667,-1.12,2293.7225414626278,2293.7225414626278,28.839760192409827,29.003383643927354,34.83166974853083,35.53040518065501,14.954147723414682,596.0428962620229,556.8366551023217,111.93611045003247,45.083464045202795,33.669296923535406,28.33241252038101,93.94841840525814,94.63384903473431,96.3083476774569,97.64137532352292,86.92958315028837,90.25289912636956,91.31237094623799,91.60883145468314,90.22440939671232,267.13023345583366,254.93776199252952,104.35320000394705,2293.7225414626278,101.67639962999408,80.17993845302517,632.0695380979207,623.6231931343483,89.877,83.6074,-3276.8,-3276.8,-3276.8,-3276.8,66.13333333333333,16.266666666666666,98.93333333333334,46.13333333333333,29.866666666666667,47.56666666666667,89.13333333333334,88.76666666666667,275.1666666666667,306.7,701.0,688.7333333333333,0.26,67.68666666666667,67.23666666666666,67.73666666666666,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.56666666666666,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18905.0,0.0,155.3,59.26,91.936865
2023-04-05 22:01:16.402588+00:00,0.0,58.75958637564849,140.0,13.185645352239687,0.0,20.050991402866753,60.0,100.0,0.0,56.64,56.64,70.0,120.0,40.0,7.105,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.707496871398707,2.3432306884968677,2.343230631939483,84.695,39.0,-76.68,35.44,35.015,34.735,0.0,18.96,0.0,0.10957304182015848,85.60166447591955,82.91156442474318,83.61591230709246,78.42240838234707,79.48317289956233,1.8735800190009986,1.8042621445463412,-0.09821207591477865,0.02062663545109622,-0.8412366034209016,-0.8554179772469939,79.3134505661766,0.7152493494179772,83.16614801538924,78.77882525503458,87.12068011222033,85.56771993506044,84.31177414055261,87.24797194724255,-0.9329120937250979,0.12,3.725,92.87,90.225,91.76,-1.12,2293.7225414626278,2293.7225414626278,28.839760192409827,29.003383643927354,35.261660789868756,35.58415406135083,14.954147723414682,596.0428962620229,556.8366551023217,111.93611045003247,45.083464045202795,33.669296923535406,28.33241252038101,93.94841840525814,94.63384903473431,96.3083476774569,97.64137532352292,86.92958315028837,90.25289912636956,91.31237094623799,91.60883145468314,90.22440939671232,267.13023345583366,254.93776199252952,104.35320000394705,2293.7225414626278,101.67639962999408,80.17993845302517,632.0695380979207,623.6231931343483,89.877,83.6122,-3276.8,-3276.8,-3276.8,-3276.8,66.15,16.25,98.95,46.150000000000006,29.85,47.6,89.25,88.85,275.35,306.95,701.3,689.05,0.26,67.675,67.22,67.725,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.65,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18896.11111111111,0.0,155.31111111111113,59.26,92.222222
2023-04-05 22:01:16.498267+00:00,0.0,58.552065446636924,140.0,12.512859457312652,0.0,19.135743964949494,60.0,100.0,0.0,56.723333333333336,56.723333333333336,70.0,120.0,40.0,7.1033333333333335,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.73452157993919,1.9688614574094463,2.354512992320599,84.99666666666667,39.06333333333333,-76.58333333333333,35.43,35.00666666666667,34.73,0.0,18.96,0.0,0.11026726177273563,86.34844309748885,83.11947433645678,83.79412081298054,78.84671417299687,79.87777731787602,1.8834411401161142,1.8171686096633823,-0.10868119978244906,0.02317317944845687,-0.8814153694775066,-0.91422295935322,79.67411051355671,0.6855480866624415,83.5946970258999,79.22858940574436,87.53225701742332,86.01748433084774,84.77002461013058,87.71470864876882,-0.9702613654931609,0.12,3.74,93.20666666666666,90.58,92.10333333333334,-1.12,2293.7225414626278,2293.7225414626278,28.839760192409827,29.003383643927354,35.691651831206684,35.63790294204665,14.954147723414682,596.0428962620229,556.8366551023217,111.93611045003247,45.083464045202795,33.669296923535406,28.33241252038101,93.94841840525814,94.63384903473431,96.3083476774569,97.64137532352292,86.92958315028837,90.25289912636956,91.31237094623799,91.60883145468314,90.22440939671232,267.13023345583366,254.93776199252952,104.35320000394705,2293.7225414626278,101.67639962999408,80.17993845302517,632.0695380979207,623.6231931343483,89.877,83.617,-3276.8,-3276.8,-3276.8,-3276.8,66.16666666666667,16.233333333333334,98.96666666666667,46.16666666666667,29.833333333333332,47.63333333333333,89.36666666666666,88.93333333333332,275.5333333333333,307.2,701.6,689.3666666666667,0.26,67.66333333333333,67.20333333333333,67.71333333333334,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.733333333333334,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18887.222222222223,0.0,155.32222222222222,59.26,92.317901
2023-04-05 22:01:16.521882+00:00,0.0,58.34454451762536,140.0,11.840073562385616,0.0,18.22049652703224,60.0,100.0,0.0,56.806666666666665,56.806666666666665,70.0,120.0,40.0,7.101666666666667,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.76154628847967,1.594492226322025,2.3657953527017153,85.29833333333333,39.126666666666665,-76.48666666666666,35.419999999999995,34.998333333333335,34.725,0.0,18.96,0.0,0.1109614817253128,87.09522171905817,83.32738424817038,83.97232931886862,79.27101996364667,80.27238173618971,1.8933022612312298,1.8300750747804235,-0.11915032365011946,0.02571972344581752,-0.9215941355341117,-0.973027941459446,80.03477046093681,0.6558468239069057,84.02324603641057,79.67835355645414,87.94383392262631,86.46724872663503,85.22827507970854,88.18144535029509,-1.007610637261224,0.12,3.755,93.54333333333332,90.935,92.44666666666667,-1.12,2293.7225414626278,2293.7225414626278,28.839760192409827,29.003383643927354,36.12164287254461,35.69165182274247,14.954147723414682,596.0428962620229,556.8366551023217,111.93611045003247,45.083464045202795,33.669296923535406,28.33241252038101,93.94841840525814,94.63384903473431,96.3083476774569,97.64137532352292,86.92958315028837,90.25289912636956,91.31237094623799,91.60883145468314,90.22440939671232,267.13023345583366,254.93776199252952,104.35320000394705,2293.7225414626278,101.67639962999408,80.17993845302517,632.0695380979207,623.6231931343483,89.877,83.617,-3276.8,-3276.8,-3276.8,-3276.8,66.18333333333334,16.216666666666665,98.98333333333333,46.18333333333334,29.816666666666666,47.66666666666667,89.48333333333333,89.01666666666667,275.71666666666664,307.45,701.9000000000001,689.6833333333334,0.26,67.65166666666667,67.18666666666667,67.70166666666667,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.81666666666666,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18878.333333333332,0.0,155.33333333333334,59.26,92.341516
2023-04-05 22:01:16.560998+00:00,0.0,58.13702358861379,140.0,11.16728766745858,0.0,17.30524908911498,60.0,100.0,0.0,56.89,56.89,70.0,120.0,40.0,7.1,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.638287264337915,2.6581114190877226,2.5083633700777646,85.6,39.19,-76.39,35.41,34.99,34.72,0.0,18.96,0.0,0.11143110116141088,87.60863212783585,83.79836389583811,84.28207269886178,79.6444091064641,80.60334031871578,1.9170849691204097,1.8618336870289502,-0.11830147578795147,0.032793456931913934,-0.8916015361874989,-0.9595007641964205,80.4293749212535,0.6303885988139779,84.36693389972643,79.99233988828472,88.31722332842878,86.92125625015825,85.71622704396648,88.50391802257877,-1.0135525663056004,0.12,3.77,93.88,91.29,92.79,-1.12,2293.7198525834237,2293.7198525834237,28.84125405724178,29.00901344941002,36.777379254139575,35.63790294204665,14.921642991008483,596.995230309127,557.9522581949659,111.98557612066713,45.09037239938996,33.680907203817014,28.329653270949105,94.61867522918116,95.28495163326383,96.96278965431445,98.3156378799945,87.41844025853011,90.75904844590644,91.8532395546228,92.12729803961574,90.74144130690735,267.84220667877366,255.4825856479031,104.82209744767647,2293.7198525834237,102.1444288141211,80.51552188136574,633.1369583879398,624.736627878889,89.877,83.617,-3276.8,-3276.8,-3276.8,-3276.8,66.2,16.2,99.0,46.2,29.8,47.7,89.6,89.1,275.9,307.7,702.2,690.0,0.26,67.64,67.17,67.69,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,58.9,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18869.444444444445,0.0,155.34444444444446,59.26,92.380632
2023-04-05 22:01:16.836676+00:00,0.0,57.92950265960223,140.0,10.494501772531546,0.0,16.39000165119772,60.0,100.0,0.0,57.015,57.015,70.0,120.0,40.0,7.1075,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.51502824019616,3.7217306118534204,2.650931387453814,86.175,39.1225,-76.425,35.427499999999995,35.0075,34.735,0.0,18.945,0.0,0.11190072059750895,88.12204253661353,84.26934354350584,84.59181607885496,80.01779824928153,80.93429890124185,1.9408676770095896,1.893592299277477,-0.11745262792578348,0.039867190418010345,-0.8616089368408861,-0.945973586933395,80.82397938157018,0.6049303737210501,84.7106217630423,80.3063262201153,88.69061273423125,87.37526377368148,86.20417900822444,88.82639069486247,-1.019494495349977,0.12,3.8025,94.38499999999999,91.795,93.315,-1.12,2293.7171637042193,2293.7171637042193,28.842747922073734,29.01464325489269,37.43311563573454,35.58415406135083,14.889138258602282,597.947564356231,559.06786128761,112.03504179130178,45.097280753577124,33.69251748409862,28.326894021517198,95.28893205310419,95.93605423179335,97.61723163117202,98.98990043646607,87.90729736677187,91.26519776544335,92.39410816300763,92.64576462454832,91.25847321710236,268.55417990171367,256.02740930327667,105.29099489140587,2293.7171637042193,102.61245799824812,80.8511053097063,634.2043786779589,625.8500626234295,89.877,83.617,-2507.15,-3276.8,-3276.8,-3276.8,66.2,16.2,99.0,46.2,29.8,47.7,89.8,89.475,276.2,308.1,702.6500000000001,690.525,0.2625,67.68,67.2075,67.725,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,23.0,30.0,100.0,59.05,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,18860.555555555555,0.0,155.35555555555555,59.26,92.65631
